YR,M,D,HR,MIN,DM,RRP
2000,1,10,10,0,8292.70667,27.37
2000,1,10,10,30,8312.74833,26.63
2000,1,10,11,0,8303.62833,26.27
2000,1,10,11,30,8286.08833,26.4
2000,1,10,12,0,8245.35333,24.27
2000,1,10,12,30,8257.60333,24.03
2000,1,10,13,0,8245.40667,25.48
2000,1,10,13,30,8234.495,27.15
2000,1,10,14,0,8211.07,31.22
2000,1,10,14,30,8202.79167,38.61
2000,1,10,15,0,8268.22333,44.35
2000,1,10,15,30,8260.79833,46.4
2000,1,10,16,0,8270.45167,46.73
2000,1,10,16,30,8189.02667,45.87
2000,1,10,17,0,8118.60333,31.57
2000,1,10,17,30,7930.555,21.66
2000,1,10,18,0,7754.435,17.89
2000,1,10,18,30,7532.09667,15.78
2000,1,10,19,0,7398.15,15.32
2000,1,10,19,30,7474.28667,28.29
2000,1,10,20,0,7544.18667,26.93
2000,1,10,20,30,7455.54167,27.6
2000,1,10,21,0,7201.69833,22.22
2000,1,10,21,30,7332.51833,25.02
2000,1,10,22,0,7390.68833,24.65
2000,1,10,22,30,7542.46167,25.39
2000,1,10,23,0,7536.06,22.71
2000,1,10,23,30,7463.34833,31.78
2000,1,11,0,0,7255.81667,28.72
2000,1,11,0,30,7042.83333,24.03
2000,1,11,1,0,6642.49833,17.05
2000,1,11,1,30,6267.92167,26.51
2000,1,11,2,0,5982.66167,23.34
2000,1,11,2,30,5717.52333,19.24
2000,1,11,3,0,5596.53667,15.08
2000,1,11,3,30,5522.93,14.48
2000,1,11,4,0,5592.23833,16.84
2000,1,11,4,30,5706.15667,14.26
2000,1,11,5,0,5940.12167,19.63
2000,1,11,5,30,6330.18167,24.18
2000,1,11,6,0,6815.77833,28.1
2000,1,11,6,30,7014.755,27.84
2000,1,11,7,0,7403.25667,38.98
2000,1,11,7,30,7671.51833,31.82
2000,1,11,8,0,7922.82,38.3
2000,1,11,8,30,8300.59333,44.84
2000,1,11,9,0,8410.76167,47.71
2000,1,11,9,30,8408.08,46.17
2000,1,11,10,0,8355.35333,40.72
2000,1,11,10,30,8329.15833,47.88
2000,1,11,11,0,8355.095,50.57
2000,1,11,11,30,8299.55,53.2
2000,1,11,12,0,8271.41667,51.22
2000,1,11,12,30,8231.06667,50.99
2000,1,11,13,0,8197.17667,52.71
2000,1,11,13,30,8172.16333,58.58
2000,1,11,14,0,8172.39167,60.62
2000,1,11,14,30,8141.94333,57.4
2000,1,11,15,0,8177.17833,58.92
2000,1,11,15,30,8166.09,56.19
2000,1,11,16,0,8195.79833,60.05
2000,1,11,16,30,8097.60667,57.06
2000,1,11,17,0,8083.73333,55.77
2000,1,11,17,30,7892.03667,44.59
2000,1,11,18,0,7771.46167,31.05
2000,1,11,18,30,7567.20167,26.13
2000,1,11,19,0,7464.985,25.1
2000,1,11,19,30,7488.975,27.14
2000,1,11,20,0,7550.54667,28.3
2000,1,11,20,30,7359.265,29.14
2000,1,11,21,0,7199.25,27.13
2000,1,11,21,30,7374.765,30.51
2000,1,11,22,0,7428.24333,29.16
2000,1,11,22,30,7641.45833,34.05
2000,1,11,23,0,7603.335,32.6
2000,1,11,23,30,7547.38833,45.95
