city,YR,M,D,HR,MIN,MW
Tipton,2009,1,26,6,0,905
Tipton,2009,1,26,7,0,929
Tipton,2009,1,26,8,0,858
Tipton,2009,1,26,9,0,835
Tipton,2009,1,26,10,0,825
Tipton,2009,1,26,11,0,816
Tipton,2009,1,26,12,0,807
Tipton,2009,1,26,13,0,796
Tipton,2009,1,26,14,0,788
Tipton,2009,1,26,15,0,797
Tipton,2009,1,26,16,0,828
Tipton,2009,1,26,17,0,882
Tipton,2009,1,26,18,0,961
Tipton,2009,1,26,19,0,975
Tipton,2009,1,26,20,0,961
Tipton,2009,1,26,21,0,927
Tipton,2009,1,26,22,0,889
Tipton,2009,1,26,23,0,860
Tipton,2009,1,27,0,0,821
Tipton,2009,1,27,1,0,802
Tipton,2009,1,27,2,0,814
Tipton,2009,1,27,3,0,822
Tipton,2009,1,27,4,0,852
Tipton,2009,1,27,5,0,907
Tipton,2009,1,27,6,0,977
Tipton,2009,1,27,7,0,1019
Tipton,2009,1,27,8,0,962
Tipton,2009,1,27,9,0,921
Tipton,2009,1,27,10,0,903
Tipton,2009,1,27,11,0,927
Tipton,2009,1,27,12,0,914
Tipton,2009,1,27,13,0,842
Tipton,2009,1,27,14,0,850
Tipton,2009,1,27,15,0,819
Tipton,2009,1,27,16,0,835
Tipton,2009,1,27,17,0,895
Tipton,2009,1,27,18,0,1002
Tipton,2009,1,27,19,0,1035
Tipton,2009,1,27,20,0,1029
Tipton,2009,1,27,21,0,990
Tipton,2009,1,27,22,0,927
Tipton,2009,1,27,23,0,863
Tipton,2009,1,28,0,0,893
Tipton,2009,1,28,1,0,883
Tipton,2009,1,28,2,0,876
Tipton,2009,1,28,3,0,882
Tipton,2009,1,28,4,0,908
Tipton,2009,1,28,5,0,968
Tipton,2009,1,28,6,0,1056
Tipton,2009,1,28,7,0,1049
Tipton,2009,1,28,8,0,1002
Tipton,2009,1,28,9,0,957
Tipton,2009,1,28,10,0,921
Tipton,2009,1,28,11,0,893
Tipton,2009,1,28,12,0,864
Tipton,2009,1,28,13,0,844
Tipton,2009,1,28,14,0,827
Tipton,2009,1,28,15,0,820
Tipton,2009,1,28,16,0,842
Tipton,2009,1,28,17,0,883
Tipton,2009,1,28,18,0,949
Tipton,2009,1,28,19,0,968
Tipton,2009,1,28,20,0,970
Tipton,2009,1,28,21,0,906
Tipton,2009,1,28,22,0,905
Tipton,2009,1,28,23,0,855
Tipton,2009,1,29,0,0,812
Tipton,2009,1,29,1,0,779
Tipton,2009,1,29,2,0,747
Tipton,2009,1,29,3,0,748
Tipton,2009,1,29,4,0,755
Tipton,2009,1,29,5,0,763
Tipton,2009,1,29,6,0,805
Tipton,2009,1,29,7,0,858
Tipton,2009,1,29,8,0,890
Tipton,2009,1,29,9,0,921
Tipton,2009,1,29,10,0,901
Tipton,2009,1,29,11,0,879
Tipton,2009,1,29,12,0,856
Tipton,2009,1,29,13,0,819
Tipton,2009,1,29,14,0,837
Tipton,2009,1,29,15,0,772
Tipton,2009,1,29,16,0,838
Tipton,2009,1,29,17,0,869
Tipton,2009,1,29,18,0,921
Tipton,2009,1,29,19,0,912
Tipton,2009,1,29,20,0,892
Tipton,2009,1,29,21,0,862
Tipton,2009,1,29,22,0,816
Tipton,2009,1,29,23,0,773
Tipton,2009,1,30,0,0,730
Tipton,2009,1,30,1,0,700
Tipton,2009,1,30,2,0,694
Tipton,2009,1,30,3,0,697
Tipton,2009,1,30,4,0,705
Tipton,2009,1,30,5,0,719
Tipton,2009,1,30,6,0,748
Tipton,2009,1,30,7,0,819
Tipton,2009,1,30,8,0,856
Tipton,2009,1,30,9,0,858
Tipton,2009,1,30,10,0,820
Tipton,2009,1,30,11,0,805
Tipton,2009,1,30,12,0,798
