city,YR,M,D,HR,MIN,MW
Bowman,2009,1,27,5,0,2431
Bowman,2009,1,27,6,0,2810
Bowman,2009,1,27,7,0,2935
Bowman,2009,1,27,8,0,2888
Bowman,2009,1,27,9,0,2849
Bowman,2009,1,27,10,0,2809
Bowman,2009,1,27,11,0,2736
Bowman,2009,1,27,12,0,2637
Bowman,2009,1,27,13,0,2593
Bowman,2009,1,27,14,0,2550
Bowman,2009,1,27,15,0,2569
Bowman,2009,1,27,16,0,2641
Bowman,2009,1,27,17,0,2829
Bowman,2009,1,27,18,0,3111
Bowman,2009,1,27,19,0,3185
Bowman,2009,1,27,20,0,3203
Bowman,2009,1,27,21,0,3151
Bowman,2009,1,27,22,0,3034
Bowman,2009,1,27,23,0,2934
Bowman,2009,1,28,0,0,2835
Bowman,2009,1,28,1,0,2840
Bowman,2009,1,28,2,0,2888
Bowman,2009,1,28,3,0,2943
Bowman,2009,1,28,4,0,3048
Bowman,2009,1,28,5,0,3355
Bowman,2009,1,28,6,0,3804
Bowman,2009,1,28,7,0,3896
Bowman,2009,1,28,8,0,3867
Bowman,2009,1,28,9,0,3877
Bowman,2009,1,28,10,0,3811
Bowman,2009,1,28,11,0,3706
Bowman,2009,1,28,12,0,3605
Bowman,2009,1,28,13,0,3528
Bowman,2009,1,28,14,0,3461
Bowman,2009,1,28,15,0,3420
Bowman,2009,1,28,16,0,3420
Bowman,2009,1,28,17,0,3538
Bowman,2009,1,28,18,0,3725
Bowman,2009,1,28,19,0,3684
Bowman,2009,1,28,20,0,3657
Bowman,2009,1,28,21,0,3467
Bowman,2009,1,28,22,0,3469
Bowman,2009,1,28,23,0,3347
Bowman,2009,1,29,0,0,3218
Bowman,2009,1,29,1,0,3188
Bowman,2009,1,29,2,0,3170
Bowman,2009,1,29,3,0,3166
Bowman,2009,1,29,4,0,3170
Bowman,2009,1,29,5,0,3237
Bowman,2009,1,29,6,0,3359
Bowman,2009,1,29,7,0,3481
Bowman,2009,1,29,8,0,3656
Bowman,2009,1,29,9,0,3802
Bowman,2009,1,29,10,0,3840
Bowman,2009,1,29,11,0,3788
Bowman,2009,1,29,12,0,3664
Bowman,2009,1,29,13,0,3560
Bowman,2009,1,29,14,0,3443
Bowman,2009,1,29,15,0,3389
Bowman,2009,1,29,16,0,3384
Bowman,2009,1,29,17,0,3474
Bowman,2009,1,29,18,0,3519
Bowman,2009,1,29,19,0,3443
Bowman,2009,1,29,20,0,3343
Bowman,2009,1,29,21,0,3222
Bowman,2009,1,29,22,0,3100
Bowman,2009,1,29,23,0,2970
Bowman,2009,1,30,0,0,2850
Bowman,2009,1,30,1,0,2786
Bowman,2009,1,30,2,0,2758
Bowman,2009,1,30,3,0,2735
Bowman,2009,1,30,4,0,2763
Bowman,2009,1,30,5,0,2797
Bowman,2009,1,30,6,0,2898
Bowman,2009,1,30,7,0,2988
Bowman,2009,1,30,8,0,3121
Bowman,2009,1,30,9,0,3174
Bowman,2009,1,30,10,0,3153
Bowman,2009,1,30,11,0,3088
Bowman,2009,1,30,12,0,3045
Bowman,2009,1,30,13,0,2996
Bowman,2009,1,30,14,0,2896
Bowman,2009,1,30,15,0,2805
Bowman,2009,1,30,16,0,2778
Bowman,2009,1,30,17,0,2895
Bowman,2009,1,30,18,0,3170
Bowman,2009,1,30,19,0,3231
Bowman,2009,1,30,20,0,3286
Bowman,2009,1,30,21,0,3154
Bowman,2009,1,30,22,0,2998
Bowman,2009,1,30,23,0,2886
Bowman,2009,1,31,0,0,2834
Bowman,2009,1,31,1,0,2799
Bowman,2009,1,31,2,0,2807
Bowman,2009,1,31,3,0,2843
Bowman,2009,1,31,4,0,2915
Bowman,2009,1,31,5,0,3178
Bowman,2009,1,31,6,0,3578
Bowman,2009,1,31,7,0,3705
Bowman,2009,1,31,8,0,3580
Bowman,2009,1,31,9,0,3361
Bowman,2009,1,31,10,0,3207
