"USAFID","WBAN","YR","M","D","HR","MIN","LAT","LONG","ELEV","WIND.DIR","WIND.SPD","TEMP","DEW.POINT","ATM.PRES","city"
725510,14939,2009,1,8,0,54,40.831,-96.764,362,350,2.1,-6.7,-8.9,1007.7,"Lincoln"
725510,14939,2009,1,8,1,54,40.831,-96.764,362,20,4.6,-5,-7.8,1009.1,"Lincoln"
725510,14939,2009,1,8,2,54,40.831,-96.764,362,350,3.6,-5,-8.3,1010.1,"Lincoln"
725510,14939,2009,1,8,3,54,40.831,-96.764,362,10,3.6,-6.7,-9.4,1011.1,"Lincoln"
725510,14939,2009,1,8,4,54,40.831,-96.764,362,30,4.1,-8.3,-11.1,1012,"Lincoln"
725510,14939,2009,1,8,5,54,40.831,-96.764,362,999,0,-10.6,-12.8,1012.9,"Lincoln"
725510,14939,2009,1,8,5,59,40.831,-96.764,362,999,999.9,999.9,999.9,9999.9,"Lincoln"
725510,14939,2009,1,8,6,0,40.85,-96.75,362,999,0,-10.6,-12.8,1012.9,"Lincoln"
725510,14939,2009,1,8,6,54,40.831,-96.764,362,999,0,-8.9,-11.1,1012.9,"Lincoln"
725510,14939,2009,1,8,7,54,40.831,-96.764,362,999,0,-8.9,-11.7,1013,"Lincoln"
