"USAFID","WBAN","YR","M","D","HR","MIN","LAT","LONG","ELEV","WIND.DIR","WIND.SPD","TEMP","DEW.POINT","ATM.PRES","city"
720299,53966,2009,1,3,21,41,32.456,-96.913,217,200,5.7,26,10,9999.9,"Ennis"
720299,53966,2009,1,3,22,1,32.456,-96.913,217,200,5.1,26,10,9999.9,"Ennis"
720299,53966,2009,1,3,22,21,32.456,-96.913,217,200,5.7,26,10,9999.9,"Ennis"
720299,53966,2009,1,3,22,41,32.456,-96.913,217,200,6.2,26,10,9999.9,"Ennis"
720299,53966,2009,1,3,23,1,32.456,-96.913,217,190,6.2,25,10,9999.9,"Ennis"
720299,53966,2009,1,3,23,21,32.456,-96.913,217,190,5.7,24,10,9999.9,"Ennis"
720299,53966,2009,1,3,23,41,32.456,-96.913,217,180,3.6,22,10,9999.9,"Ennis"
720299,53966,2009,1,4,0,2,32.456,-96.913,217,170,2.6,21,10,9999.9,"Ennis"
720299,53966,2009,1,4,0,22,32.456,-96.913,217,160,3.1,20,10,9999.9,"Ennis"
720299,53966,2009,1,4,0,41,32.456,-96.913,217,150,2.6,20,10,9999.9,"Ennis"
720299,53966,2009,1,4,1,2,32.456,-96.913,217,160,2.6,19,10,9999.9,"Ennis"
720299,53966,2009,1,4,1,22,32.456,-96.913,217,160,2.6,18,10,9999.9,"Ennis"
720299,53966,2009,1,4,1,42,32.456,-96.913,217,170,3.1,18,10,9999.9,"Ennis"
720299,53966,2009,1,4,2,2,32.456,-96.913,217,160,3.1,17,11,9999.9,"Ennis"
720299,53966,2009,1,4,2,22,32.456,-96.913,217,150,2.1,17,11,9999.9,"Ennis"
720299,53966,2009,1,4,2,42,32.456,-96.913,217,160,2.6,17,11,9999.9,"Ennis"
720299,53966,2009,1,4,3,2,32.456,-96.913,217,180,2.1,17,11,9999.9,"Ennis"
720299,53966,2009,1,4,3,22,32.456,-96.913,217,170,2.1,17,11,9999.9,"Ennis"
720299,53966,2009,1,4,3,42,32.456,-96.913,217,180,2.1,17,12,9999.9,"Ennis"
720299,53966,2009,1,4,4,2,32.456,-96.913,217,170,2.6,17,12,9999.9,"Ennis"
720299,53966,2009,1,4,4,22,32.456,-96.913,217,160,2.6,16,12,9999.9,"Ennis"
720299,53966,2009,1,4,4,42,32.456,-96.913,217,160,2.6,16,12,9999.9,"Ennis"
720299,53966,2009,1,4,5,2,32.456,-96.913,217,130,2.1,16,12,9999.9,"Ennis"
720299,53966,2009,1,4,5,22,32.456,-96.913,217,140,2.1,15,12,9999.9,"Ennis"
720299,53966,2009,1,4,5,42,32.456,-96.913,217,160,3.6,15,12,9999.9,"Ennis"
720299,53966,2009,1,4,6,2,32.456,-96.913,217,150,3.1,15,12,9999.9,"Ennis"
720299,53966,2009,1,4,6,22,32.456,-96.913,217,170,2.1,15,12,9999.9,"Ennis"
720299,53966,2009,1,4,6,42,32.456,-96.913,217,160,2.1,15,12,9999.9,"Ennis"
720299,53966,2009,1,4,7,2,32.456,-96.913,217,130,2.1,15,12,9999.9,"Ennis"
720299,53966,2009,1,4,7,22,32.456,-96.913,217,140,2.1,15,12,9999.9,"Ennis"
720299,53966,2009,1,4,7,42,32.456,-96.913,217,160,3.1,13,12,9999.9,"Ennis"
720299,53966,2009,1,4,8,2,32.456,-96.913,217,300,4.6,14,13,9999.9,"Ennis"
720299,53966,2009,1,4,8,22,32.456,-96.913,217,280,3.6,15,13,9999.9,"Ennis"
720299,53966,2009,1,4,8,42,32.456,-96.913,217,320,8.8,12,5,9999.9,"Ennis"
720299,53966,2009,1,4,9,2,32.456,-96.913,217,330,8.2,9,3,9999.9,"Ennis"
720299,53966,2009,1,4,9,22,32.456,-96.913,217,330,7.2,8,2,9999.9,"Ennis"
720299,53966,2009,1,4,9,42,32.456,-96.913,217,320,8.2,6,2,9999.9,"Ennis"
720299,53966,2009,1,4,10,2,32.456,-96.913,217,320,8.8,5,1,9999.9,"Ennis"
720299,53966,2009,1,4,10,22,32.456,-96.913,217,320,8.2,4,0,9999.9,"Ennis"
720299,53966,2009,1,4,10,42,32.456,-96.913,217,320,8.2,3,0,9999.9,"Ennis"
720299,53966,2009,1,4,11,2,32.456,-96.913,217,330,8.8,3,0,9999.9,"Ennis"
720299,53966,2009,1,4,11,22,32.456,-96.913,217,320,7.7,2,0,9999.9,"Ennis"
720299,53966,2009,1,4,11,42,32.456,-96.913,217,330,7.7,2,0,9999.9,"Ennis"
720299,53966,2009,1,4,12,2,32.456,-96.913,217,330,6.7,2,0,9999.9,"Ennis"
720299,53966,2009,1,4,12,22,32.456,-96.913,217,330,7.2,2,0,9999.9,"Ennis"
720299,53966,2009,1,4,12,41,32.456,-96.913,217,330,7.2,2,0,9999.9,"Ennis"
720299,53966,2009,1,4,13,1,32.456,-96.913,217,330,6.2,2,0,9999.9,"Ennis"
720299,53966,2009,1,4,13,21,32.456,-96.913,217,320,6.7,2,-1,9999.9,"Ennis"
720299,53966,2009,1,4,13,41,32.456,-96.913,217,330,6.2,2,-1,9999.9,"Ennis"
720299,53966,2009,1,4,14,1,32.456,-96.913,217,330,7.2,2,-1,9999.9,"Ennis"
720299,53966,2009,1,4,14,21,32.456,-96.913,217,320,6.2,2,-2,9999.9,"Ennis"
720299,53966,2009,1,4,14,41,32.456,-96.913,217,330,6.7,2,-1,9999.9,"Ennis"
720299,53966,2009,1,4,15,1,32.456,-96.913,217,330,7.7,2,-2,9999.9,"Ennis"
720299,53966,2009,1,4,15,21,32.456,-96.913,217,340,7.7,2,-2,9999.9,"Ennis"
720299,53966,2009,1,4,15,41,32.456,-96.913,217,330,7.7,2,-2,9999.9,"Ennis"
720299,53966,2009,1,4,16,1,32.456,-96.913,217,320,8.2,2,-2,9999.9,"Ennis"
720299,53966,2009,1,4,16,21,32.456,-96.913,217,320,8.8,3,-2,9999.9,"Ennis"
720299,53966,2009,1,4,16,41,32.456,-96.913,217,340,8.8,3,-3,9999.9,"Ennis"
720299,53966,2009,1,4,17,1,32.456,-96.913,217,340,9.3,3,-3,9999.9,"Ennis"
720299,53966,2009,1,4,17,21,32.456,-96.913,217,340,7.7,4,-3,9999.9,"Ennis"
